Date,Customer,kW
5/15/2013 18:00,customer1,32.71692745
5/15/2013 19:00,customer1,40.54054054
5/15/2013 20:00,customer1,35.56187767
5/15/2013 21:00,customer1,34.85064011
5/15/2013 22:00,customer1,32.71692745
5/15/2013 23:00,customer1,29.16073969
5/16/2013 0:00,customer1,29.87197724
5/16/2013 1:00,customer1,24.18207681
5/16/2013 2:00,customer1,22.75960171
5/16/2013 3:00,customer1,22.75960171
5/16/2013 4:00,customer1,22.75960171
5/16/2013 5:00,customer1,22.04836415
5/16/2013 6:00,customer1,27.02702703
5/16/2013 7:00,customer1,34.85064011
5/16/2013 8:00,customer1,41.25177809
5/16/2013 9:00,customer1,33.42816501
5/16/2013 10:00,customer1,31.29445235
5/16/2013 11:00,customer1,31.29445235
5/16/2013 12:00,customer1,33.42816501
5/16/2013 13:00,customer1,30.58321479
5/16/2013 14:00,customer1,29.87197724
5/16/2013 15:00,customer1,29.16073969
5/16/2013 16:00,customer1,25.60455192
5/16/2013 17:00,customer1,26.31578947
5/16/2013 18:00,customer1,27.73826458
5/16/2013 19:00,customer1,31.29445235
5/16/2013 20:00,customer1,36.98435277
5/16/2013 21:00,customer1,37.69559033
5/16/2013 22:00,customer1,31.29445235
5/16/2013 23:00,customer1,29.16073969
5/17/2013 0:00,customer1,28.44950213
5/17/2013 1:00,customer1,23.47083926
5/17/2013 2:00,customer1,22.04836415
5/17/2013 3:00,customer1,22.75960171
5/17/2013 4:00,customer1,22.75960171
5/17/2013 5:00,customer1,22.75960171
5/17/2013 6:00,customer1,25.60455192
5/17/2013 7:00,customer1,32.0056899
5/17/2013 8:00,customer1,40.54054054
5/17/2013 9:00,customer1,32.71692745
5/17/2013 10:00,customer1,30.58321479
5/17/2013 11:00,customer1,30.58321479
5/17/2013 12:00,customer1,29.87197724
5/17/2013 13:00,customer1,29.16073969
5/17/2013 14:00,customer1,29.87197724
5/17/2013 15:00,customer1,29.16073969
5/17/2013 16:00,customer1,26.31578947
5/17/2013 17:00,customer1,27.02702703
5/17/2013 18:00,customer1,29.16073969
5/17/2013 19:00,customer1,29.16073969
5/17/2013 20:00,customer1,33.42816501
5/17/2013 21:00,customer1,34.85064011
5/17/2013 22:00,customer1,29.16073969
5/17/2013 23:00,customer1,27.02702703
5/18/2013 0:00,customer1,28.44950213
5/18/2013 1:00,customer1,24.18207681
5/18/2013 2:00,customer1,22.04836415
5/18/2013 3:00,customer1,22.04836415
5/18/2013 4:00,customer1,22.75960171
5/18/2013 5:00,customer1,22.04836415
5/18/2013 6:00,customer1,24.89331437
5/18/2013 7:00,customer1,24.89331437
5/18/2013 8:00,customer1,26.31578947
5/18/2013 9:00,customer1,32.71692745
5/18/2013 10:00,customer1,32.71692745
5/18/2013 11:00,customer1,33.42816501
5/18/2013 12:00,customer1,34.13940256
5/18/2013 13:00,customer1,34.13940256
5/18/2013 14:00,customer1,34.85064011
5/18/2013 15:00,customer1,31.29445235
5/18/2013 16:00,customer1,29.16073969
5/18/2013 17:00,customer1,28.44950213
5/18/2013 18:00,customer1,27.02702703
5/18/2013 19:00,customer1,28.44950213
5/18/2013 20:00,customer1,31.29445235
5/18/2013 21:00,customer1,30.58321479
5/18/2013 22:00,customer1,28.44950213
5/18/2013 23:00,customer1,25.60455192
5/19/2013 0:00,customer1,27.02702703
5/19/2013 1:00,customer1,23.47083926
5/19/2013 2:00,customer1,22.04836415
5/19/2013 3:00,customer1,22.04836415
5/19/2013 4:00,customer1,22.75960171
5/19/2013 5:00,customer1,22.75960171
5/19/2013 6:00,customer1,23.47083926
5/19/2013 7:00,customer1,24.18207681
5/19/2013 8:00,customer1,24.89331437
5/19/2013 9:00,customer1,27.02702703
5/19/2013 10:00,customer1,36.27311522
5/19/2013 11:00,customer1,38.40682788
5/19/2013 12:00,customer1,39.82930299
5/19/2013 13:00,customer1,38.40682788
5/19/2013 14:00,customer1,32.0056899
5/19/2013 15:00,customer1,32.0056899
5/19/2013 16:00,customer1,27.73826458
5/19/2013 17:00,customer1,29.16073969
5/19/2013 18:00,customer1,28.44950213
5/19/2013 19:00,customer1,29.16073969
5/19/2013 20:00,customer1,32.0056899
5/19/2013 21:00,customer1,36.98435277
5/19/2013 22:00,customer1,29.16073969
5/19/2013 23:00,customer1,26.31578947
5/20/2013 0:00,customer1,26.31578947
5/20/2013 1:00,customer1,23.47083926
5/20/2013 2:00,customer1,22.04836415
5/20/2013 3:00,customer1,22.04836415
5/20/2013 4:00,customer1,22.75960171
5/20/2013 5:00,customer1,22.04836415
5/20/2013 6:00,customer1,24.89331437
5/20/2013 7:00,customer1,34.13940256
5/20/2013 8:00,customer1,41.25177809
5/20/2013 9:00,customer1,36.98435277
5/20/2013 10:00,customer1,36.27311522
5/20/2013 11:00,customer1,32.71692745
5/20/2013 12:00,customer1,31.29445235
5/20/2013 13:00,customer1,29.87197724
5/20/2013 14:00,customer1,29.87197724
5/20/2013 15:00,customer1,28.44950213
5/20/2013 16:00,customer1,28.44950213
5/20/2013 17:00,customer1,28.44950213
5/20/2013 18:00,customer1,29.87197724
5/20/2013 19:00,customer1,32.71692745
5/20/2013 20:00,customer1,37.69559033
5/20/2013 21:00,customer1,39.11806543
5/20/2013 22:00,customer1,33.42816501
5/20/2013 23:00,customer1,27.73826458
5/21/2013 0:00,customer1,27.02702703
5/21/2013 1:00,customer1,24.18207681
5/21/2013 2:00,customer1,22.75960171
5/21/2013 3:00,customer1,22.75960171
5/21/2013 4:00,customer1,22.75960171
5/21/2013 5:00,customer1,22.75960171
5/21/2013 6:00,customer1,24.89331437
5/21/2013 7:00,customer1,35.56187767
5/21/2013 8:00,customer1,41.25177809
5/21/2013 9:00,customer1,36.27311522
5/21/2013 10:00,customer1,32.71692745
5/21/2013 11:00,customer1,31.29445235
5/21/2013 12:00,customer1,32.71692745
5/21/2013 13:00,customer1,29.87197724
5/21/2013 14:00,customer1,29.87197724
5/21/2013 15:00,customer1,29.16073969
5/21/2013 16:00,customer1,27.73826458
5/21/2013 17:00,customer1,30.58321479
5/21/2013 18:00,customer1,31.29445235
5/21/2013 19:00,customer1,33.42816501
5/21/2013 20:00,customer1,41.25177809
5/21/2013 21:00,customer1,40.54054054
5/21/2013 22:00,customer1,34.13940256
5/21/2013 23:00,customer1,29.87197724
5/22/2013 0:00,customer1,27.02702703
5/22/2013 1:00,customer1,24.18207681
5/22/2013 2:00,customer1,22.04836415
5/22/2013 3:00,customer1,22.04836415
5/22/2013 4:00,customer1,23.47083926
5/22/2013 5:00,customer1,22.75960171
5/22/2013 6:00,customer1,25.60455192
5/22/2013 7:00,customer1,38.40682788
5/22/2013 8:00,customer1,41.96301565
5/22/2013 9:00,customer1,39.82930299
5/22/2013 10:00,customer1,32.0056899
5/22/2013 11:00,customer1,34.13940256
5/22/2013 12:00,customer1,32.71692745
5/22/2013 13:00,customer1,29.87197724
5/22/2013 14:00,customer1,30.58321479
5/22/2013 15:00,customer1,29.87197724
5/22/2013 16:00,customer1,30.58321479
5/22/2013 17:00,customer1,33.42816501
5/22/2013 18:00,customer1,34.13940256
5/22/2013 19:00,customer1,40.54054054
5/22/2013 20:00,customer1,41.25177809
5/22/2013 21:00,customer1,41.25177809
5/22/2013 22:00,customer1,34.85064011
5/22/2013 23:00,customer1,29.16073969
5/23/2013 0:00,customer1,28.44950213
5/23/2013 1:00,customer1,24.18207681
5/23/2013 2:00,customer1,23.47083926
5/23/2013 3:00,customer1,22.04836415
5/23/2013 4:00,customer1,22.75960171
5/23/2013 5:00,customer1,22.04836415
5/23/2013 6:00,customer1,24.89331437
5/23/2013 7:00,customer1,35.56187767
5/23/2013 8:00,customer1,41.96301565
5/23/2013 9:00,customer1,41.25177809
5/23/2013 10:00,customer1,39.11806543
5/23/2013 11:00,customer1,36.27311522
5/23/2013 12:00,customer1,32.71692745
5/23/2013 13:00,customer1,29.87197724
5/23/2013 14:00,customer1,29.87197724
5/23/2013 15:00,customer1,27.02702703
5/23/2013 16:00,customer1,27.73826458
5/23/2013 17:00,customer1,28.44950213
5/23/2013 18:00,customer1,32.0056899
5/23/2013 19:00,customer1,39.11806543
5/23/2013 20:00,customer1,41.25177809
5/23/2013 21:00,customer1,41.96301565
5/23/2013 22:00,customer1,39.82930299
5/23/2013 23:00,customer1,32.71692745
5/24/2013 0:00,customer1,28.44950213
5/24/2013 1:00,customer1,24.18207681
5/24/2013 2:00,customer1,22.04836415
5/24/2013 3:00,customer1,22.04836415
5/24/2013 4:00,customer1,22.75960171
5/24/2013 5:00,customer1,22.75960171
5/24/2013 6:00,customer1,25.60455192
5/24/2013 7:00,customer1,36.27311522
5/24/2013 8:00,customer1,42.6742532
5/24/2013 9:00,customer1,40.54054054
5/24/2013 10:00,customer1,38.40682788
5/24/2013 11:00,customer1,32.71692745
5/24/2013 12:00,customer1,32.71692745
5/24/2013 13:00,customer1,30.58321479
5/24/2013 14:00,customer1,30.58321479
5/24/2013 15:00,customer1,32.0056899
5/24/2013 16:00,customer1,30.58321479
5/24/2013 17:00,customer1,32.71692745
5/24/2013 18:00,customer1,35.56187767
5/24/2013 19:00,customer1,37.69559033
5/24/2013 20:00,customer1,40.54054054
5/24/2013 21:00,customer1,41.25177809
5/24/2013 22:00,customer1,31.29445235
5/24/2013 23:00,customer1,28.44950213
5/25/2013 0:00,customer1,28.44950213
5/25/2013 1:00,customer1,24.18207681
5/25/2013 2:00,customer1,22.75960171
5/25/2013 3:00,customer1,22.04836415
5/25/2013 4:00,customer1,23.47083926
5/25/2013 5:00,customer1,22.75960171
5/25/2013 6:00,customer1,25.60455192
5/25/2013 7:00,customer1,29.16073969
5/25/2013 8:00,customer1,29.87197724
5/25/2013 9:00,customer1,41.96301565
5/25/2013 10:00,customer1,40.54054054
5/25/2013 11:00,customer1,41.25177809
5/25/2013 12:00,customer1,41.25177809
5/25/2013 13:00,customer1,41.25177809
5/25/2013 14:00,customer1,39.11806543
5/25/2013 15:00,customer1,38.40682788
5/25/2013 16:00,customer1,32.71692745
5/25/2013 17:00,customer1,32.71692745
5/25/2013 18:00,customer1,34.85064011
5/25/2013 19:00,customer1,40.54054054
5/25/2013 20:00,customer1,40.54054054
5/25/2013 21:00,customer1,36.27311522
5/25/2013 22:00,customer1,30.58321479
5/25/2013 23:00,customer1,28.44950213
5/26/2013 0:00,customer1,28.44950213
5/26/2013 1:00,customer1,24.18207681
5/26/2013 2:00,customer1,22.75960171
5/26/2013 3:00,customer1,22.04836415
5/26/2013 4:00,customer1,22.75960171
5/26/2013 5:00,customer1,22.04836415
5/26/2013 6:00,customer1,24.89331437
5/26/2013 7:00,customer1,25.60455192
5/26/2013 8:00,customer1,25.60455192
5/26/2013 9:00,customer1,34.13940256
5/26/2013 10:00,customer1,40.54054054
5/26/2013 11:00,customer1,41.25177809
5/26/2013 12:00,customer1,41.96301565
5/26/2013 13:00,customer1,41.96301565
5/26/2013 14:00,customer1,39.82930299
5/26/2013 15:00,customer1,36.27311522
5/26/2013 16:00,customer1,33.42816501
5/26/2013 17:00,customer1,33.42816501
5/26/2013 18:00,customer1,34.85064011
5/26/2013 19:00,customer1,29.16073969
5/26/2013 20:00,customer1,39.82930299
5/26/2013 21:00,customer1,41.25177809
5/26/2013 22:00,customer1,31.29445235
5/26/2013 23:00,customer1,27.02702703
5/27/2013 0:00,customer1,29.87197724
5/27/2013 1:00,customer1,24.89331437
5/27/2013 2:00,customer1,22.04836415
5/27/2013 3:00,customer1,22.04836415
5/27/2013 4:00,customer1,23.47083926
5/27/2013 5:00,customer1,22.75960171
5/27/2013 6:00,customer1,25.60455192
5/27/2013 7:00,customer1,34.85064011
5/27/2013 8:00,customer1,42.6742532
5/27/2013 9:00,customer1,35.56187767
5/27/2013 10:00,customer1,34.85064011
5/27/2013 11:00,customer1,34.13940256
5/27/2013 12:00,customer1,31.29445235
5/27/2013 13:00,customer1,30.58321479
5/27/2013 14:00,customer1,29.87197724
5/27/2013 15:00,customer1,27.73826458
5/27/2013 16:00,customer1,29.16073969
5/27/2013 17:00,customer1,29.87197724
5/27/2013 18:00,customer1,29.87197724
5/27/2013 19:00,customer1,34.13940256
5/27/2013 20:00,customer1,40.54054054
5/27/2013 21:00,customer1,39.11806543
5/27/2013 22:00,customer1,34.13940256
5/27/2013 23:00,customer1,32.71692745
5/28/2013 0:00,customer1,28.44950213
5/28/2013 1:00,customer1,24.18207681
5/28/2013 2:00,customer1,22.75960171
5/28/2013 3:00,customer1,22.75960171
5/28/2013 4:00,customer1,23.47083926
5/28/2013 5:00,customer1,22.04836415
5/28/2013 6:00,customer1,25.60455192
5/28/2013 7:00,customer1,36.27311522
5/28/2013 8:00,customer1,41.25177809
5/28/2013 9:00,customer1,33.42816501
5/28/2013 10:00,customer1,31.29445235
5/28/2013 11:00,customer1,30.58321479
5/28/2013 12:00,customer1,29.16073969
5/28/2013 13:00,customer1,30.58321479
5/28/2013 14:00,customer1,29.87197724
5/28/2013 15:00,customer1,27.73826458
5/28/2013 16:00,customer1,29.87197724
5/28/2013 17:00,customer1,29.87197724
5/28/2013 18:00,customer1,32.71692745
5/28/2013 19:00,customer1,34.85064011
5/28/2013 20:00,customer1,41.25177809
5/28/2013 21:00,customer1,41.96301565
5/28/2013 22:00,customer1,33.42816501
5/28/2013 23:00,customer1,33.42816501
5/29/2013 0:00,customer1,29.87197724
5/29/2013 1:00,customer1,24.18207681
5/29/2013 2:00,customer1,22.75960171
5/29/2013 3:00,customer1,22.75960171
5/29/2013 4:00,customer1,23.47083926
5/29/2013 5:00,customer1,22.75960171
5/29/2013 6:00,customer1,26.31578947
5/29/2013 7:00,customer1,38.40682788
5/29/2013 8:00,customer1,41.96301565
5/29/2013 9:00,customer1,36.27311522
5/29/2013 10:00,customer1,34.85064011
5/29/2013 11:00,customer1,36.98435277
5/29/2013 12:00,customer1,34.13940256
5/29/2013 13:00,customer1,31.29445235
5/29/2013 14:00,customer1,31.29445235
5/29/2013 15:00,customer1,31.29445235
5/29/2013 16:00,customer1,29.16073969
5/29/2013 17:00,customer1,27.73826458
5/29/2013 18:00,customer1,29.16073969
5/29/2013 19:00,customer1,29.87197724
5/29/2013 20:00,customer1,35.56187767
5/29/2013 21:00,customer1,35.56187767
5/29/2013 22:00,customer1,29.87197724
5/29/2013 23:00,customer1,29.16073969
5/30/2013 0:00,customer1,26.31578947
5/30/2013 1:00,customer1,23.47083926
5/30/2013 2:00,customer1,22.04836415
5/30/2013 3:00,customer1,22.75960171
5/30/2013 4:00,customer1,23.47083926
5/30/2013 5:00,customer1,22.75960171
5/30/2013 6:00,customer1,25.60455192
5/30/2013 7:00,customer1,32.71692745
5/30/2013 8:00,customer1,40.54054054
5/30/2013 9:00,customer1,32.0056899
5/30/2013 10:00,customer1,30.58321479
5/30/2013 11:00,customer1,30.58321479
5/30/2013 12:00,customer1,29.16073969
5/30/2013 13:00,customer1,29.87197724
5/30/2013 14:00,customer1,27.73826458
5/30/2013 15:00,customer1,29.16073969
5/30/2013 16:00,customer1,28.44950213
5/30/2013 17:00,customer1,29.16073969
5/30/2013 18:00,customer1,28.44950213
5/30/2013 19:00,customer1,35.56187767
5/30/2013 20:00,customer1,37.69559033
5/30/2013 21:00,customer1,39.82930299
5/30/2013 22:00,customer1,32.0056899
5/30/2013 23:00,customer1,28.44950213
5/31/2013 0:00,customer1,27.73826458
5/31/2013 1:00,customer1,23.47083926
5/31/2013 2:00,customer1,22.75960171
5/31/2013 3:00,customer1,22.75960171
5/31/2013 4:00,customer1,22.75960171
5/31/2013 5:00,customer1,22.04836415
5/31/2013 6:00,customer1,25.60455192
5/31/2013 7:00,customer1,35.56187767
5/31/2013 8:00,customer1,41.25177809
5/31/2013 9:00,customer1,37.69559033
5/31/2013 10:00,customer1,37.69559033
5/31/2013 11:00,customer1,34.85064011
5/31/2013 12:00,customer1,37.69559033
5/31/2013 13:00,customer1,29.87197724
5/31/2013 14:00,customer1,29.87197724
5/31/2013 15:00,customer1,29.87197724
5/31/2013 16:00,customer1,29.16073969
5/31/2013 17:00,customer1,30.58321479
5/31/2013 18:00,customer1,34.13940256
5/31/2013 19:00,customer1,36.98435277
5/31/2013 20:00,customer1,40.54054054
5/31/2013 21:00,customer1,36.98435277
5/31/2013 22:00,customer1,29.16073969
5/31/2013 23:00,customer1,27.73826458
6/1/2013 0:00,customer1,29.16073969
6/1/2013 1:00,customer1,25.60455192
6/1/2013 2:00,customer1,22.75960171
6/1/2013 3:00,customer1,22.75960171
6/1/2013 4:00,customer1,23.47083926
6/1/2013 5:00,customer1,22.04836415
6/1/2013 6:00,customer1,24.89331437
6/1/2013 7:00,customer1,25.60455192
6/1/2013 8:00,customer1,29.87197724
6/1/2013 9:00,customer1,41.25177809
6/1/2013 10:00,customer1,41.96301565
6/1/2013 11:00,customer1,41.96301565
6/1/2013 12:00,customer1,41.96301565
6/1/2013 13:00,customer1,41.25177809
6/1/2013 14:00,customer1,39.82930299
6/1/2013 15:00,customer1,36.98435277
6/1/2013 16:00,customer1,35.56187767
6/1/2013 17:00,customer1,36.27311522
6/1/2013 18:00,customer1,40.54054054
6/1/2013 19:00,customer1,41.96301565
6/1/2013 20:00,customer1,41.96301565
6/1/2013 21:00,customer1,41.25177809
6/1/2013 22:00,customer1,30.58321479
6/1/2013 23:00,customer1,27.02702703
6/2/2013 0:00,customer1,29.16073969
6/2/2013 1:00,customer1,26.31578947
6/2/2013 2:00,customer1,24.18207681
6/2/2013 3:00,customer1,23.47083926
6/2/2013 4:00,customer1,24.18207681
6/2/2013 5:00,customer1,22.75960171
6/2/2013 6:00,customer1,24.89331437
6/2/2013 7:00,customer1,25.60455192
6/2/2013 8:00,customer1,28.44950213
6/2/2013 9:00,customer1,40.54054054
6/2/2013 10:00,customer1,41.96301565
6/2/2013 11:00,customer1,41.96301565
6/2/2013 12:00,customer1,41.96301565
6/2/2013 13:00,customer1,41.25177809
6/2/2013 14:00,customer1,39.11806543
6/2/2013 15:00,customer1,34.85064011
6/2/2013 16:00,customer1,33.42816501
6/2/2013 17:00,customer1,33.42816501
6/2/2013 18:00,customer1,37.69559033
6/2/2013 19:00,customer1,41.25177809
6/2/2013 20:00,customer1,43.38549075
6/2/2013 21:00,customer1,44.09672831
6/2/2013 22:00,customer1,33.42816501
6/2/2013 23:00,customer1,32.71692745
6/3/2013 0:00,customer1,33.42816501
6/3/2013 1:00,customer1,25.60455192
6/3/2013 2:00,customer1,24.18207681
6/3/2013 3:00,customer1,22.75960171
6/3/2013 4:00,customer1,23.47083926
6/3/2013 5:00,customer1,22.75960171
6/3/2013 6:00,customer1,24.89331437
6/3/2013 7:00,customer1,36.27311522
6/3/2013 8:00,customer1,41.96301565
6/3/2013 9:00,customer1,40.54054054
6/3/2013 10:00,customer1,39.11806543
6/3/2013 11:00,customer1,34.85064011
6/3/2013 12:00,customer1,34.13940256
6/3/2013 13:00,customer1,34.13940256
6/3/2013 14:00,customer1,34.85064011
6/3/2013 15:00,customer1,31.29445235
6/3/2013 16:00,customer1,29.16073969
6/3/2013 17:00,customer1,32.71692745
6/3/2013 18:00,customer1,37.69559033
6/3/2013 19:00,customer1,41.25177809
6/3/2013 20:00,customer1,45.51920341
6/3/2013 21:00,customer1,44.80796586
6/3/2013 22:00,customer1,37.69559033
6/3/2013 23:00,customer1,31.29445235
6/4/2013 0:00,customer1,30.58321479
6/4/2013 1:00,customer1,24.89331437
6/4/2013 2:00,customer1,22.75960171
6/4/2013 3:00,customer1,22.75960171
6/4/2013 4:00,customer1,23.47083926
6/4/2013 5:00,customer1,22.75960171
6/4/2013 6:00,customer1,25.60455192
6/4/2013 7:00,customer1,36.27311522
6/4/2013 8:00,customer1,41.96301565
6/4/2013 9:00,customer1,40.54054054
6/4/2013 10:00,customer1,37.69559033
6/4/2013 11:00,customer1,34.13940256
6/4/2013 12:00,customer1,32.71692745
6/4/2013 13:00,customer1,29.16073969
6/4/2013 14:00,customer1,29.87197724
6/4/2013 15:00,customer1,29.16073969
6/4/2013 16:00,customer1,28.44950213
6/4/2013 17:00,customer1,29.16073969
6/4/2013 18:00,customer1,34.13940256
6/4/2013 19:00,customer1,41.25177809
6/4/2013 20:00,customer1,44.80796586
6/4/2013 21:00,customer1,42.6742532
6/4/2013 22:00,customer1,32.71692745
6/4/2013 23:00,customer1,31.29445235
6/5/2013 0:00,customer1,30.58321479
6/5/2013 1:00,customer1,24.89331437
6/5/2013 2:00,customer1,22.75960171
6/5/2013 3:00,customer1,22.75960171
6/5/2013 4:00,customer1,24.18207681
6/5/2013 5:00,customer1,22.75960171
6/5/2013 6:00,customer1,25.60455192
6/5/2013 7:00,customer1,39.82930299
6/5/2013 8:00,customer1,41.96301565
6/5/2013 9:00,customer1,39.82930299
6/5/2013 10:00,customer1,36.98435277
6/5/2013 11:00,customer1,32.71692745
6/5/2013 12:00,customer1,33.42816501
6/5/2013 13:00,customer1,30.58321479
6/5/2013 14:00,customer1,30.58321479
6/5/2013 15:00,customer1,29.87197724
6/5/2013 16:00,customer1,27.73826458
6/5/2013 17:00,customer1,27.02702703
6/5/2013 18:00,customer1,32.71692745
6/5/2013 19:00,customer1,38.40682788
6/5/2013 20:00,customer1,41.25177809
6/5/2013 21:00,customer1,41.25177809
6/5/2013 22:00,customer1,34.13940256
6/5/2013 23:00,customer1,30.58321479
6/6/2013 0:00,customer1,31.29445235
6/6/2013 1:00,customer1,25.60455192
6/6/2013 2:00,customer1,23.47083926
6/6/2013 3:00,customer1,23.47083926
6/6/2013 4:00,customer1,23.47083926
6/6/2013 5:00,customer1,22.75960171
6/6/2013 6:00,customer1,25.60455192
6/6/2013 7:00,customer1,35.56187767
6/6/2013 8:00,customer1,41.25177809
6/6/2013 9:00,customer1,36.27311522
6/6/2013 10:00,customer1,34.13940256
6/6/2013 11:00,customer1,34.13940256
6/6/2013 12:00,customer1,34.13940256
6/6/2013 13:00,customer1,32.71692745
6/6/2013 14:00,customer1,31.29445235
6/6/2013 15:00,customer1,34.13940256
6/6/2013 16:00,customer1,33.42816501
6/6/2013 17:00,customer1,30.58321479
6/6/2013 18:00,customer1,34.85064011
6/6/2013 19:00,customer1,32.0056899
6/6/2013 20:00,customer1,41.25177809
6/6/2013 21:00,customer1,41.25177809
6/6/2013 22:00,customer1,36.98435277
6/6/2013 23:00,customer1,31.29445235
6/7/2013 0:00,customer1,29.87197724
6/7/2013 1:00,customer1,24.18207681
6/7/2013 2:00,customer1,22.75960171
6/7/2013 3:00,customer1,22.75960171
6/7/2013 4:00,customer1,23.47083926
6/7/2013 5:00,customer1,22.75960171
6/7/2013 6:00,customer1,24.89331437
6/7/2013 7:00,customer1,34.13940256
6/7/2013 8:00,customer1,41.25177809
6/7/2013 9:00,customer1,36.98435277
6/7/2013 10:00,customer1,32.0056899
6/7/2013 11:00,customer1,31.29445235
6/7/2013 12:00,customer1,32.71692745
6/7/2013 13:00,customer1,29.87197724
6/7/2013 14:00,customer1,28.44950213
6/7/2013 15:00,customer1,27.02702703
6/7/2013 16:00,customer1,27.73826458
6/7/2013 17:00,customer1,27.02702703
6/7/2013 18:00,customer1,29.16073969
6/7/2013 19:00,customer1,27.73826458
6/7/2013 20:00,customer1,31.29445235
6/7/2013 21:00,customer1,30.58321479
6/7/2013 22:00,customer1,27.02702703
6/7/2013 23:00,customer1,27.02702703
6/8/2013 0:00,customer1,28.44950213
6/8/2013 1:00,customer1,24.18207681
6/8/2013 2:00,customer1,23.47083926
6/8/2013 3:00,customer1,22.75960171
6/8/2013 4:00,customer1,23.47083926
6/8/2013 5:00,customer1,22.04836415
6/8/2013 6:00,customer1,24.89331437
6/8/2013 7:00,customer1,24.89331437
6/8/2013 8:00,customer1,27.02702703
6/8/2013 9:00,customer1,33.42816501
6/8/2013 10:00,customer1,35.56187767
6/8/2013 11:00,customer1,35.56187767
6/8/2013 12:00,customer1,39.11806543
6/8/2013 13:00,customer1,33.42816501
6/8/2013 14:00,customer1,34.85064011
6/8/2013 15:00,customer1,31.29445235
6/8/2013 16:00,customer1,29.87197724
6/8/2013 17:00,customer1,27.73826458
6/8/2013 18:00,customer1,27.73826458
6/8/2013 19:00,customer1,28.44950213
6/8/2013 20:00,customer1,29.87197724
6/8/2013 21:00,customer1,32.0056899
6/8/2013 22:00,customer1,27.02702703
6/8/2013 23:00,customer1,26.31578947
6/9/2013 0:00,customer1,28.44950213
6/9/2013 1:00,customer1,24.18207681
6/9/2013 2:00,customer1,22.75960171
6/9/2013 3:00,customer1,22.75960171
6/9/2013 4:00,customer1,22.75960171
6/9/2013 5:00,customer1,22.75960171
6/9/2013 6:00,customer1,24.18207681
6/9/2013 7:00,customer1,24.18207681
6/9/2013 8:00,customer1,24.89331437
6/9/2013 9:00,customer1,28.44950213
6/9/2013 10:00,customer1,32.71692745
6/9/2013 11:00,customer1,33.42816501
6/9/2013 12:00,customer1,38.40682788
6/9/2013 13:00,customer1,38.40682788
6/9/2013 14:00,customer1,33.42816501
6/9/2013 15:00,customer1,31.29445235
6/9/2013 16:00,customer1,28.44950213
6/9/2013 17:00,customer1,27.73826458
6/9/2013 18:00,customer1,28.44950213
6/9/2013 19:00,customer1,28.44950213
6/9/2013 20:00,customer1,29.16073969
6/9/2013 21:00,customer1,30.58321479
6/9/2013 22:00,customer1,25.60455192
6/9/2013 23:00,customer1,26.31578947
6/10/2013 0:00,customer1,29.16073969
6/10/2013 1:00,customer1,26.31578947
6/10/2013 2:00,customer1,23.47083926
6/10/2013 3:00,customer1,22.75960171
6/10/2013 4:00,customer1,24.18207681
6/10/2013 5:00,customer1,22.75960171
6/10/2013 6:00,customer1,24.89331437
6/10/2013 7:00,customer1,24.89331437
6/10/2013 8:00,customer1,24.89331437
6/10/2013 9:00,customer1,27.73826458
6/10/2013 10:00,customer1,34.85064011
6/10/2013 11:00,customer1,36.27311522
6/10/2013 12:00,customer1,41.25177809
6/10/2013 13:00,customer1,37.69559033
6/10/2013 14:00,customer1,34.13940256
6/10/2013 15:00,customer1,34.85064011
6/10/2013 16:00,customer1,34.13940256
6/10/2013 17:00,customer1,32.71692745
6/10/2013 18:00,customer1,33.42816501
6/10/2013 19:00,customer1,36.98435277
6/10/2013 20:00,customer1,38.40682788
6/10/2013 21:00,customer1,40.54054054
6/10/2013 22:00,customer1,30.58321479
6/10/2013 23:00,customer1,29.87197724
6/11/2013 0:00,customer1,29.16073969
6/11/2013 1:00,customer1,24.89331437
6/11/2013 2:00,customer1,23.47083926
6/11/2013 3:00,customer1,23.47083926
6/11/2013 4:00,customer1,23.47083926
6/11/2013 5:00,customer1,23.47083926
6/11/2013 6:00,customer1,26.31578947
6/11/2013 7:00,customer1,32.0056899
6/11/2013 8:00,customer1,41.25177809
6/11/2013 9:00,customer1,33.42816501
6/11/2013 10:00,customer1,32.0056899
6/11/2013 11:00,customer1,29.87197724
6/11/2013 12:00,customer1,39.82930299
6/11/2013 13:00,customer1,29.16073969
6/11/2013 14:00,customer1,29.16073969
6/11/2013 15:00,customer1,28.44950213
6/11/2013 16:00,customer1,28.44950213
6/11/2013 17:00,customer1,29.87197724
6/11/2013 18:00,customer1,32.0056899
6/11/2013 19:00,customer1,32.71692745
6/11/2013 20:00,customer1,39.11806543
6/11/2013 21:00,customer1,39.11806543
6/11/2013 22:00,customer1,29.87197724
6/11/2013 23:00,customer1,27.73826458
6/12/2013 0:00,customer1,28.44950213
6/12/2013 1:00,customer1,26.31578947
6/12/2013 2:00,customer1,22.75960171
6/12/2013 3:00,customer1,22.75960171
6/12/2013 4:00,customer1,22.75960171
6/12/2013 5:00,customer1,22.04836415
6/12/2013 6:00,customer1,24.89331437
6/12/2013 7:00,customer1,30.58321479
6/12/2013 8:00,customer1,39.11806543
6/12/2013 9:00,customer1,36.98435277
6/12/2013 10:00,customer1,34.85064011
6/12/2013 11:00,customer1,32.0056899
